CVE-2022-32990,"[('LOW', 'debian'), ('LOW', 'ubuntu')]"
CVE-2019-15232,"[('MEDIUM', 'ubuntu')]"
CVE-2019-7733,"[('MEDIUM', 'ubuntu')]"
CVE-2020-18773,"[('LOW', 'debian'), ('LOW', 'ubuntu')]"
CVE-2020-18774,"[('LOW', 'debian'), ('LOW', 'ubuntu')]"
CVE-2023-39352,"[('MEDIUM', 'ubuntu'), ('CRITICAL', 'nvd')]"
CVE-2023-39356,"[('MEDIUM', 'ubuntu'), ('CRITICAL', 'nvd')]"
CVE-2022-41877,"[('LOW', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2021-45463,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu')]"
CVE-2018-10111,"[('LOW', 'debian'), ('LOW', 'ubuntu')]"
CVE-2018-10112,"[('LOW', 'debian'), ('LOW', 'ubuntu')]"
CVE-2018-10113,"[('LOW', 'ubuntu')]"
CVE-2018-10114,"[('LOW', 'ubuntu')]"
CVE-2020-12695,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu')]"
CVE-2021-28302,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu')]"
CVE-2020-24372,"[('LOW', 'debian'), ('MEDIUM', 'ubuntu')]"
CVE-2020-15890,"[('LOW', 'debian'), ('LOW', 'ubuntu')]"
CVE-2020-36421,"[('MEDIUM', 'ubuntu')]"
CVE-2020-36425,"[('MEDIUM', 'ubuntu')]"
CVE-2018-1000520,"[('LOW', 'debian'), ('LOW', 'ubuntu')]"
CVE-2020-13962,"[('MEDIUM', 'ubuntu')]"
CVE-2022-25255,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu')]"
CVE-2020-17507,"[('LOW', 'ubuntu')]"
CVE-2023-24607,"[('MEDIUM', 'redhat'), ('LOW', 'ubuntu'), ('HIGH', 'nvd')]"
CVE-2020-22628,"[('MEDIUM', 'ubuntu')]"
CVE-2022-34568,"[('HIGH', 'nvd'), ('LOW', 'ubuntu')]"
CVE-2018-10893,"[('MEDIUM', 'ubuntu')]"
CVE-2020-14355,"[('MEDIUM', 'ubuntu')]"
CVE-2016-3066,"[('LOW', 'debian'), ('LOW', 'ubuntu')]"
CVE-2020-13428,"[('MEDIUM', 'ubuntu')]"
CVE-2021-25801,"[('MEDIUM', 'ubuntu')]"
CVE-2021-25802,"[('MEDIUM', 'ubuntu')]"
CVE-2021-25803,"[('MEDIUM', 'ubuntu')]"
CVE-2022-41325,"[('MEDIUM', 'ubuntu')]"
CVE-2021-25804,"[('LOW', 'ubuntu')]"
CVE-2022-46884,"[('MEDIUM', 'ubuntu')]"
CVE-2023-3600,"[('HIGH', 'alma'), ('HIGH', 'oracle-oval'), ('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2023-4054,"[('MEDIUM', 'ubuntu')]"
CVE-2023-4057,"[('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2023-4577,"[('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2023-4578,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2023-4579,"[('MEDIUM', 'ubuntu')]"
CVE-2023-4580,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2023-4583,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2023-4585,"[('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2023-5726,"[('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2023-5727,"[('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2023-5732,"[('MEDIUM', 'redhat'), ('HIGH', 'alma'), ('MEDIUM', 'nvd'), ('HIGH', 'oracle-oval'), ('MEDIUM', 'ubuntu')]"
GHSA-rm8v-mxj3-5rmq,"[('MEDIUM', 'ghsa')]"
CVE-2023-26054,"[('MEDIUM', 'ghsa')]"
CVE-2019-10149,"[('CRITICAL', 'nvd')]"
CVE-2019-13917,"[('CRITICAL', 'nvd')]"
CVE-2019-15846,"[('CRITICAL', 'nvd')]"
CVE-2020-28020,"[('CRITICAL', 'nvd')]"
CVE-2020-12783,"[('HIGH', 'nvd')]"
CVE-2017-6311,"[('LOW', 'debian'), ('LOW', 'ubuntu')]"
CVE-2017-11464,"[('HIGH', 'nvd'), ('LOW', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2017-18211,"[('CRITICAL', 'nvd')]"
CVE-2018-14551,"[('CRITICAL', 'nvd')]"
CVE-2017-18209,"[('HIGH', 'nvd')]"
CVE-2017-13061,"[('MEDIUM', 'nvd')]"
CVE-2020-18032,"[('HIGH', 'nvd'), ('MEDIUM', 'redhat')]"
CVE-2016-9427,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('CRITICAL', 'nvd')]"
CVE-2019-5068,"[('LOW', 'debian'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'redhat'), ('MEDIUM', 'nvd')]"
CVE-2018-18444,"[('HIGH', 'nvd'), ('LOW', 'ubuntu')]"
CVE-2017-9114,"[('MEDIUM', 'nvd')]"
CVE-2016-9112,"[('HIGH', 'nvd'), ('LOW', 'redhat')]"
CVE-2018-21010,"[('HIGH', 'nvd'), ('MEDIUM', 'redhat')]"
CVE-2018-20847,"[('LOW', 'debian')]"
DLA-2751-1,"[('UNKNOWN', 'null')]"
CVE-2020-14345,"[('HIGH', 'nvd'), ('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2020-14346,"[('HIGH', 'nvd'), ('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2020-14360,"[('HIGH', 'nvd'), ('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2020-14361,"[('HIGH', 'nvd'), ('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2020-14362,"[('HIGH', 'nvd'), ('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2020-25712,"[('HIGH', 'nvd'), ('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2021-3472,"[('HIGH', 'nvd'), ('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2021-4008,"[('HIGH', 'nvd'), ('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2021-4009,"[('HIGH', 'nvd'), ('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2021-4011,"[('HIGH', 'nvd'), ('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2020-14347,"[('MEDIUM', 'redhat'), ('LOW', 'ubuntu'), ('MEDIUM', 'nvd')]"
GHSA-2mj8-pj3j-h362,"[('LOW', 'ghsa')]"
GHSA-gqf6-75v8-vr26,"[('LOW', 'ghsa')]"
GHSA-v45m-2wcp-gg98,"[('LOW', 'ghsa')]"
GHSA-pc5p-h8pf-mvwp,"[('MEDIUM', 'ghsa')]"
NSWG-ECO-505,"[('MEDIUM', 'nodejs-security-wg')]"
GHSA-4xcv-9jjx-gfj3,"[('MEDIUM', 'ghsa')]"
GHSA-jmqm-f2gx-4fjv,"[('MEDIUM', 'ghsa')]"
CVE-2019-11840,"[('MEDIUM', 'ghsa')]"
CVE-2019-11841,"[('MEDIUM', 'ghsa')]"
CVE-2023-26145,"[('HIGH', 'ghsa')]"
CVE-2015-5186,"[('MEDIUM', 'redhat')]"
CVE-2012-6711,"[('MEDIUM', 'redhat'), ('HIGH', 'photon')]"
CVE-2013-5661,"[('LOW', 'redhat')]"
CVE-2016-6170,"[('LOW', 'redhat')]"
CVE-2021-37322,"[('MEDIUM', 'redhat')]"
CVE-2015-8538,"[('LOW', 'redhat')]"
CVE-2017-15939,"[('LOW', 'redhat')]"
CVE-2017-7209,"[('LOW', 'redhat')]"
CVE-2017-8392,"[('LOW', 'redhat')]"
CVE-2014-9471,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2015-4041,"[('LOW', 'redhat')]"
CVE-2015-4042,"[('LOW', 'redhat')]"
CVE-2016-6318,"[('LOW', 'redhat')]"
CVE-2015-3153,"[('MEDIUM', 'redhat'), ('MEDIUM', 'photon')]"
CVE-2022-27778,"[('MEDIUM', 'redhat')]"
CVE-2016-0755,"[('HIGH', 'nvd'), ('LOW', 'redhat'), ('MEDIUM', 'ubuntu'), ('HIGH', 'photon')]"
CVE-2018-20483,"[('LOW', 'redhat'), ('LOW', 'ubuntu'), ('HIGH', 'photon')]"
CVE-2014-3477,"[('MEDIUM', 'redhat')]"
CVE-2014-3532,"[('MEDIUM', 'redhat')]"
CVE-2014-3533,"[('MEDIUM', 'redhat')]"
CVE-2014-3636,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2014-3637,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2014-3638,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2014-3639,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2016-4484,"[('MEDIUM', 'redhat')]"
CVE-2016-10254,"[('LOW', 'debian'), ('LOW', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2016-10255,"[('LOW', 'debian'), ('LOW', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2017-7607,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2017-7608,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2017-7609,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2017-7610,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2017-7611,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2017-7612,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2017-7613,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2016-4472,"[('MEDIUM', 'redhat'), ('HIGH', 'nvd')]"
CVE-2016-9063,"[('LOW', 'redhat'), ('CRITICAL', 'nvd')]"
CVE-2014-9745,"[('LOW', 'redhat')]"
CVE-2014-9746,"[('LOW', 'redhat')]"
CVE-2014-9747,"[('LOW', 'redhat')]"
CVE-2018-6942,"[('LOW', 'redhat'), ('MEDIUM', 'nvd')]"
CVE-2015-2327,"[('MEDIUM', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2015-8388,"[('MEDIUM', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2017-8804,"[('MEDIUM', 'redhat')]"
CVE-2014-4043,"[('LOW', 'redhat')]"
CVE-2014-4617,"[('MEDIUM', 'redhat'), ('MEDIUM', 'amazon')]"
CVE-2014-3591,"[('LOW', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2015-0837,"[('LOW', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2015-1606,"[('LOW', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2015-1607,"[('LOW', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2014-3564,"[('LOW', 'redhat')]"
CVE-2020-12762,"[('MEDIUM', 'redhat'), ('HIGH', 'photon'), ('HIGH', 'nvd'), ('MEDIUM', 'oracle-oval'), ('MEDIUM', 'ubuntu')]"
CVE-2014-5351,"[('MEDIUM', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2015-2695,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2015-2696,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2015-2697,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2014-9114,"[('MEDIUM', 'redhat')]"
CVE-2020-21583,"[('MEDIUM', 'redhat')]"
CVE-2015-5218,"[('LOW', 'redhat')]"
CVE-2015-0247,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2015-1572,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2019-2708,"[('LOW', 'redhat')]"
CVE-2014-5044,"[('MEDIUM', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2019-16276,"[('MEDIUM', 'redhat'), ('HIGH', 'photon')]"
CVE-2020-16845,"[('MEDIUM', 'redhat'), ('HIGH', 'ghsa'), ('LOW', 'ubuntu'), ('HIGH', 'photon')]"
CVE-2020-24553,"[('MEDIUM', 'redhat'), ('MEDIUM', 'photon'), ('LOW', 'ubuntu')]"
CVE-2020-28362,"[('MEDIUM', 'redhat'), ('HIGH', 'photon')]"
CVE-2020-28366,"[('MEDIUM', 'redhat'), ('HIGH', 'photon')]"
CVE-2020-28367,"[('MEDIUM', 'redhat'), ('HIGH', 'photon')]"
CVE-2021-27918,"[('MEDIUM', 'redhat'), ('HIGH', 'photon')]"
CVE-2014-5270,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2014-5461,"[('MEDIUM', 'redhat')]"
CVE-2021-43519,"[('MEDIUM', 'redhat'), ('MEDIUM', 'amazon'), ('MEDIUM', 'nvd')]"
CVE-2016-1951,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('HIGH', 'nvd')]"
CVE-2014-3566,"[('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2015-2808,"[('MEDIUM', 'redhat')]"
CVE-2016-9074,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2016-9574,"[('MEDIUM', 'redhat')]"
CVE-2015-2613,"[('MEDIUM', 'redhat')]"
CVE-2017-7781,"[('MEDIUM', 'redhat')]"
CVE-2016-1938,"[('LOW', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2016-4984,"[('LOW', 'redhat')]"
CVE-2017-6004,"[('MEDIUM', 'redhat')]"
CVE-2013-1664,"[('MEDIUM', 'redhat')]"
CVE-2013-1665,"[('MEDIUM', 'redhat')]"
CVE-2023-36632,"[('MEDIUM', 'redhat'), ('HIGH', 'bitnami')]"
CVE-2018-1000030,"[('LOW', 'redhat'), ('LOW', 'ubuntu'), ('LOW', 'photon')]"
CVE-2016-7091,"[('LOW', 'redhat')]"
CVE-2015-7036,"[('MEDIUM', 'redhat')]"
CVE-2017-7000,"[('MEDIUM', 'redhat')]"
CVE-2017-15286,"[('HIGH', 'nvd'), ('LOW', 'redhat'), ('HIGH', 'photon')]"
CVE-2022-45873,"[('MEDIUM', 'redhat')]"
CVE-2016-6349,"[('LOW', 'redhat')]"
CVE-2017-5953,"[('LOW', 'redhat'), ('LOW', 'ubuntu'), ('CRITICAL', 'nvd')]"
CVE-2017-6350,"[('LOW', 'redhat'), ('LOW', 'ubuntu'), ('CRITICAL', 'nvd')]"
GHSA-mg85-8mv5-ffjr,"[('HIGH', 'ghsa')]"
GHSA-7hx8-2rxv-66xv,"[('HIGH', 'ghsa')]"
GHSA-7wwv-vh3v-89cq,"[('MEDIUM', 'ghsa')]"
CVE-2021-20066,"[('MEDIUM', 'ghsa')]"
CVE-2021-37939,"[('MEDIUM', 'ghsa')]"
GHSA-v78c-4p63-2j6c,"[('MEDIUM', 'ghsa')]"
GHSA-56x4-j7p9-fcf9,"[('LOW', 'ghsa')]"
CVE-2022-24771,"[('HIGH', 'ghsa')]"
CVE-2022-24772,"[('HIGH', 'ghsa')]"
CVE-2022-0122,"[('MEDIUM', 'ghsa')]"
CVE-2022-24773,"[('MEDIUM', 'ghsa')]"
GHSA-5rrq-pxf6-6jx5,"[('LOW', 'ghsa')]"
GHSA-gf8q-jrpm-jvxq,"[('LOW', 'ghsa')]"
CVE-2023-25653,"[('HIGH', 'ghsa')]"
CVE-2021-3803,"[('HIGH', 'ghsa')]"
CVE-2021-23341,"[('HIGH', 'ghsa')]"
CVE-2021-32723,"[('HIGH', 'ghsa')]"
CVE-2022-23647,"[('HIGH', 'ghsa')]"
CVE-2021-3801,"[('MEDIUM', 'ghsa')]"
CVE-2021-25949,"[('CRITICAL', 'ghsa')]"
GHSA-2mvq-xp48-4c77,"[('HIGH', 'ghsa')]"
GHSA-5854-jvxx-2cg9,"[('HIGH', 'ghsa')]"
GHSA-g64q-3vg8-8f93,"[('HIGH', 'ghsa')]"
CVE-2023-26115,"[('MEDIUM', 'ghsa'), ('HIGH', 'redhat')]"
CVE-2023-39975,"[('MEDIUM', 'redhat'), ('MEDIUM', 'amazon'), ('MEDIUM', 'alma'), ('HIGH', 'nvd'), ('MEDIUM', 'oracle-oval')]"
CVE-2021-4010,"[('HIGH', 'nvd'), ('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2022-2319,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'redhat')]"
CVE-2022-2320,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'redhat')]"
CVE-2023-5574,"[('HIGH', 'nvd'), ('MEDIUM', 'redhat')]"
CVE-2022-3553,"[('LOW', 'debian'), ('MEDIUM', 'redhat')]"
CVE-2018-13410,"[('LOW', 'debian')]"
CVE-2022-42966,"[('MEDIUM', 'ghsa')]"
CVE-2022-21668,"[('HIGH', 'ghsa')]"
CVE-2022-26184,"[('CRITICAL', 'ghsa')]"
CVE-2022-36069,"[('HIGH', 'ghsa')]"
CVE-2022-36070,"[('HIGH', 'ghsa')]"
CVE-2019-1350,"[('LOW', 'debian'), ('HIGH', 'nvd'), ('MEDIUM', 'ubuntu'), ('HIGH', 'amazon')]"
CVE-2019-1351,"[('LOW', 'debian'), ('HIGH', 'nvd'), ('MEDIUM', 'ubuntu'), ('HIGH', 'amazon')]"
CVE-2019-1354,"[('LOW', 'debian'), ('HIGH', 'nvd'), ('LOW', 'ubuntu'), ('HIGH', 'amazon')]"
CVE-2021-4238,"[('CRITICAL', 'ghsa')]"
GHSA-xg2h-wx96-xgxr,"[('LOW', 'ghsa')]"
CVE-2018-15869,"[('MEDIUM', 'ubuntu')]"
CVE-2019-6690,"[('MEDIUM', 'ubuntu')]"
CVE-2022-0128,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu'), ('HIGH', 'amazon')]"
CVE-2020-29573,"[('MEDIUM', 'oracle-oval'), ('MEDIUM', 'redhat'), ('HIGH', 'photon')]"
CVE-2021-33928,"[('MEDIUM', 'redhat')]"
CVE-2021-33929,"[('MEDIUM', 'redhat')]"
CVE-2021-33930,"[('MEDIUM', 'redhat')]"
CVE-2021-33938,"[('MEDIUM', 'redhat')]"
CVE-2021-44568,"[('LOW', 'redhat')]"
CVE-2020-10750,"[('MEDIUM', 'ghsa')]"
GHSA-2w8w-qhg4-f78j,"[('MEDIUM', 'ghsa')]"
CVE-2022-2881,"[('HIGH', 'nvd')]"
CVE-2022-3736,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu')]"
CVE-2022-3924,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu')]"
CVE-2021-35042,"[('CRITICAL', 'ghsa')]"
CVE-2021-31542,"[('HIGH', 'ghsa')]"
CVE-2021-33571,"[('HIGH', 'ghsa')]"
CVE-2021-44420,"[('HIGH', 'ghsa')]"
CVE-2021-33203,"[('MEDIUM', 'ghsa')]"
CVE-2023-30608,"[('MEDIUM', 'ghsa')]"
CVE-2018-19486,"[('CRITICAL', 'photon'), ('CRITICAL', 'nvd')]"
CVE-2018-9251,"[('LOW', 'redhat'), ('MEDIUM', 'nvd')]"
CVE-2023-27561,"[('HIGH', 'ghsa'), ('MEDIUM', 'ubuntu')]"
CVE-2021-43267,"[('MEDIUM', 'ubuntu'), ('CRITICAL', 'nvd')]"
CVE-2021-4028,"[('HIGH', 'nvd'), ('HIGH', 'redhat')]"
CVE-2022-0185,"[('HIGH', 'nvd'), ('HIGH', 'ubuntu')]"
CVE-2022-23222,"[('HIGH', 'nvd'), ('MEDIUM', 'redhat')]"
CVE-2023-1252,"[('HIGH', 'nvd'), ('HIGH', 'oracle-oval'), ('HIGH', 'alma'), ('MEDIUM', 'redhat')]"
CVE-2021-42327,"[('MEDIUM', 'nvd')]"
CVE-2021-43056,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2021-45402,"[('MEDIUM', 'redhat'), ('LOW', 'redhat'), ('MEDIUM', 'nvd')]"
CVE-2022-3106,"[('LOW', 'redhat'), ('MEDIUM', 'nvd')]"
CVE-2022-0998,"[('LOW', 'debian')]"
CVE-2022-45868,"[('HIGH', 'ghsa')]"
CVE-2023-2974,"[('MEDIUM', 'ghsa')]"
CVE-2023-4853,"[('HIGH', 'ghsa')]"
CVE-2023-24815,"[('MEDIUM', 'ghsa')]"
CVE-2023-44483,"[('MEDIUM', 'ghsa')]"
CVE-2023-0105,"[('MEDIUM', 'ghsa')]"
CVE-2023-4236,"[('MEDIUM', 'ubuntu')]"
CVE-2022-3964,"[('MEDIUM', 'ubuntu')]"
CVE-2022-26485,"[('HIGH', 'ubuntu'), ('CRITICAL', 'redhat')]"
CVE-2022-26486,"[('HIGH', 'ubuntu'), ('CRITICAL', 'redhat')]"
CVE-2022-0843,"[('MEDIUM', 'ubuntu')]"
CVE-2022-1097,"[('HIGH', 'redhat'), ('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2022-1196,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2022-23639,"[('HIGH', 'ghsa'), ('MEDIUM', 'ubuntu')]"
CVE-2022-24713,"[('LOW', 'redhat'), ('HIGH', 'ghsa'), ('MEDIUM', 'ubuntu')]"
CVE-2022-24791,"[('MEDIUM', 'ubuntu')]"
CVE-2022-26381,"[('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2022-26382,"[('MEDIUM', 'ubuntu')]"
CVE-2022-26383,"[('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2022-26384,"[('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2022-26385,"[('MEDIUM', 'ubuntu')]"
CVE-2022-26387,"[('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2022-28281,"[('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2022-28282,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2022-28283,"[('MEDIUM', 'ubuntu')]"
CVE-2022-28284,"[('MEDIUM', 'ubuntu')]"
CVE-2022-28285,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2022-28287,"[('MEDIUM', 'ubuntu')]"
CVE-2022-28288,"[('MEDIUM', 'ubuntu')]"
CVE-2022-28289,"[('HIGH', 'redhat'), ('MEDIUM', 'ubuntu')]"
CVE-2022-28286,"[('LOW', 'redhat'), ('LOW', 'ubuntu')]"
CVE-2023-39928,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('HIGH', 'nvd')]"
CVE-2023-41074,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('HIGH', 'nvd')]"
CVE-2023-41993,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('CRITICAL', 'nvd')]"
CVE-2022-35409,"[('MEDIUM', 'ubuntu'), ('CRITICAL', 'nvd')]"
CVE-2023-42670,"[('MEDIUM', 'ubuntu'), ('MEDIUM', 'nvd')]"
CVE-2021-4044,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu')]"
CVE-2023-46852,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('HIGH', 'nvd')]"
CVE-2023-46853,"[('MEDIUM', 'redhat'), ('MEDIUM', 'ubuntu'), ('CRITICAL', 'nvd')]"
CVE-2023-41080,"[('MEDIUM', 'ghsa')]"
SUSE-SU-2023:2765-1,"[('MEDIUM', 'suse-cvrf')]"
CVE-2015-7501,"[('CRITICAL', 'ghsa')]"
CVE-2015-6420,"[('HIGH', 'ghsa')]"
CVE-2020-29582,"[('MEDIUM', 'ghsa')]"
CVE-2022-24329,"[('MEDIUM', 'ghsa')]"
CVE-2020-28483,"[('HIGH', 'ghsa')]"
CVE-2023-26125,"[('MEDIUM', 'ghsa')]"
CVE-2023-29401,"[('MEDIUM', 'ghsa')]"
CVE-2020-9546,"[('CRITICAL', 'ghsa')]"
CVE-2019-14893,"[('HIGH', 'ghsa')]"
CVE-2020-10672,"[('HIGH', 'ghsa')]"
CVE-2020-10968,"[('HIGH', 'ghsa')]"
CVE-2020-10969,"[('HIGH', 'ghsa')]"
CVE-2020-11111,"[('HIGH', 'ghsa')]"
CVE-2020-11112,"[('HIGH', 'ghsa')]"
CVE-2020-11113,"[('HIGH', 'ghsa')]"
CVE-2020-11619,"[('HIGH', 'ghsa')]"
CVE-2020-11620,"[('HIGH', 'ghsa')]"
CVE-2020-14060,"[('HIGH', 'ghsa')]"
CVE-2020-14061,"[('HIGH', 'ghsa')]"
CVE-2020-14062,"[('HIGH', 'ghsa')]"
CVE-2020-14195,"[('HIGH', 'ghsa')]"
CVE-2020-1938,"[('CRITICAL', 'photon'), ('CRITICAL', 'ghsa')]"
CVE-2019-12418,"[('HIGH', 'ghsa'), ('HIGH', 'photon')]"
CVE-2019-17563,"[('HIGH', 'ghsa'), ('HIGH', 'photon')]"
CVE-2021-25122,"[('HIGH', 'ghsa'), ('HIGH', 'photon')]"
CVE-2021-25329,"[('HIGH', 'ghsa'), ('HIGH', 'photon')]"
CVE-2020-1935,"[('MEDIUM', 'ghsa'), ('MEDIUM', 'photon')]"
CVE-2021-24122,"[('MEDIUM', 'ghsa')]"
CVE-2019-10219,"[('MEDIUM', 'ghsa')]"
CVE-2022-27772,"[('HIGH', 'ghsa')]"
CVE-2023-20873,"[('CRITICAL', 'ghsa')]"
CVE-2023-20883,"[('HIGH', 'ghsa')]"
CVE-2022-22950,"[('MEDIUM', 'ghsa')]"
CVE-2020-5398,"[('HIGH', 'ghsa')]"
CVE-2020-11501,"[('HIGH', 'nvd'), ('MEDIUM', 'redhat'), ('HIGH', 'photon')]"
CVE-2020-13777,"[('HIGH', 'nvd'), ('HIGH', 'redhat'), ('HIGH', 'ubuntu'), ('HIGH', 'photon')]"
CVE-2021-23386,"[('HIGH', 'ghsa')]"
CVE-2022-21676,"[('HIGH', 'ghsa')]"
CVE-2022-41940,"[('MEDIUM', 'ghsa')]"
CVE-2023-31125,"[('MEDIUM', 'ghsa')]"
CVE-2023-26920,"[('MEDIUM', 'ghsa'), ('HIGH', 'ghsa')]"
CVE-2023-34104,"[('HIGH', 'ghsa')]"
CVE-2023-43646,"[('HIGH', 'ghsa')]"
CVE-2022-25851,"[('HIGH', 'ghsa')]"
CVE-2022-0355,"[('HIGH', 'ghsa')]"
CVE-2022-25860,"[('CRITICAL', 'ghsa')]"
CVE-2022-24066,"[('HIGH', 'ghsa')]"
CVE-2022-25912,"[('HIGH', 'ghsa')]"
CVE-2022-2421,"[('CRITICAL', 'ghsa')]"
CVE-2023-32695,"[('HIGH', 'ghsa')]"
CVE-2021-32819,"[('HIGH', 'ghsa')]"
CVE-2023-42810,"[('CRITICAL', 'ghsa')]"
CVE-2021-23358,"[('HIGH', 'nvd'), ('MEDIUM', 'ubuntu'), ('CRITICAL', 'ghsa')]"
CVE-2023-0842,"[('MEDIUM', 'ghsa'), ('MEDIUM', 'redhat')]"
CVE-2023-2251,"[('HIGH', 'ghsa')]"
CVE-2017-9778,"[('LOW', 'debian'), ('LOW', 'redhat')]"
CVE-2015-5602,"[('MEDIUM', 'redhat')]"
